home_id,device_name,energy_usage,household_size
440,Microwave,1.25,5
382,Microwave,1.4,5
256,Microwave,1.22,1
36,Air Conditioning,2.84,2
174,Washing Machine,1.55,4
56,Air Conditioning,3.83,3
424,Dishwasher,0.46,5
326,Oven,1.0,2
381,Computer,1.06,2
271,Computer,0.7,1
122,Fridge,0.26,1
204,Oven,1.42,4
290,Washing Machine,1.82,1
190,Washing Machine,0.32,3
202,Oven,0.38,2
372,Air Conditioning,4.88,2
318,Lights,0.78,1
115,Heater,4.32,2
325,TV,0.4,2
269,Fridge,0.41,5
11,Air Conditioning,2.21,2
353,Computer,0.77,5
43,Washing Machine,1.35,5
424,Washing Machine,1.86,2
327,Washing Machine,1.04,4
315,Dishwasher,0.62,5
211,Dishwasher,0.72,1
479,Fridge,0.32,5
345,Washing Machine,1.13,3
110,Dishwasher,1.42,5
76,Oven,0.25,1
316,Lights,0.94,4
181,Microwave,0.49,1
249,Computer,1.66,5
372,Dishwasher,1.5,1
255,Dishwasher,1.82,2
416,Dishwasher,0.23,1
180,Lights,1.39,1
160,TV,1.77,3
208,Fridge,0.16,2
136,Fridge,0.48,2
38,Microwave,1.92,3
369,Dishwasher,1.83,3
229,Washing Machine,0.82,1
348,TV,0.54,1
342,Computer,1.69,5
364,Air Conditioning,2.45,2
210,Computer,0.62,2
182,Fridge,0.39,3
301,Fridge,0.22,1
218,Heater,2.38,1
353,Computer,0.3,1
112,Heater,4.99,2
240,Fridge,0.18,5
92,Heater,4.47,1
339,Oven,0.22,3
38,Air Conditioning,4.25,4
356,TV,1.94,3
389,Lights,0.47,4
448,Oven,0.63,5
310,Fridge,0.11,4
381,Microwave,1.16,2
222,Washing Machine,0.42,5
445,Microwave,0.34,4
109,Dishwasher,0.9,1
35,Lights,1.61,1
363,Microwave,1.07,5
437,Oven,1.56,4
239,TV,0.24,1
311,Oven,1.45,5
378,TV,0.82,5
184,Dishwasher,0.5,1
109,Air Conditioning,2.73,4
36,Washing Machine,1.74,3
385,Washing Machine,1.32,3
178,Fridge,0.36,3
266,Air Conditioning,4.46,2
103,Computer,1.52,3
481,Washing Machine,1.71,3
59,Lights,0.95,5
499,Oven,0.65,2
164,Microwave,0.7,3
385,Lights,1.01,5
255,Dishwasher,1.51,4
494,Microwave,1.03,2
430,Fridge,0.13,3
309,Computer,1.29,5
264,Oven,1.47,3
401,Lights,0.44,1
490,Microwave,1.59,4
182,Oven,1.93,1
160,Air Conditioning,3.13,1
361,Lights,0.63,3
229,Microwave,1.85,4
409,Air Conditioning,4.12,5
477,Computer,0.49,1
211,Oven,1.08,4
477,Heater,3.1,4
10,Heater,2.12,1
238,Computer,1.83,3
163,Heater,4.72,4
308,Oven,1.52,2
9,Dishwasher,1.4,3
326,Dishwasher,0.7,2
475,Washing Machine,1.6,1
48,Washing Machine,1.29,1
483,Heater,4.49,1
123,Air Conditioning,3.66,5
230,Air Conditioning,2.13,3
318,Lights,0.62,2
97,Washing Machine,0.46,5
168,Fridge,0.25,5
438,Heater,4.65,5
158,Heater,2.43,4
162,Microwave,0.85,2
356,Microwave,1.92,3
49,Washing Machine,1.63,4
81,Washing Machine,1.27,5
231,TV,0.62,1
196,Air Conditioning,4.79,3
340,Oven,0.26,3
322,Microwave,1.59,5
303,Microwave,0.54,2
98,Air Conditioning,2.63,1
397,Air Conditioning,3.33,5
22,Air Conditioning,4.79,2
180,Microwave,1.97,2
18,Computer,0.52,1
170,Dishwasher,0.45,1
252,Fridge,0.21,4
212,Microwave,1.11,3
363,Oven,1.46,2
374,Dishwasher,1.3,4
482,Air Conditioning,3.48,2
323,Heater,3.0,4
218,Air Conditioning,3.16,1
417,Washing Machine,0.2,5
373,Heater,2.55,5
152,Oven,1.53,2
157,Heater,2.94,2
167,Fridge,0.19,2
454,Heater,3.62,4
481,Dishwasher,1.99,1
340,Washing Machine,1.29,5
42,Dishwasher,1.09,5
41,Oven,1.26,1
291,Oven,1.33,1
71,Dishwasher,1.69,4
196,Lights,1.35,3
458,Oven,1.21,2
298,Fridge,0.26,2
243,Fridge,0.44,4
484,Microwave,0.38,4
290,Heater,3.28,2
41,Air Conditioning,3.03,1
375,TV,0.56,2
176,Washing Machine,1.9,1
244,Dishwasher,0.44,5
463,Lights,1.66,4
179,Air Conditioning,3.57,3
124,Washing Machine,0.79,1
388,Air Conditioning,2.62,3
119,Dishwasher,1.22,1
303,Washing Machine,1.61,3
497,Oven,1.38,5
132,Dishwasher,1.06,3
339,Washing Machine,1.12,5
366,Lights,1.75,2
154,TV,1.14,1
61,Fridge,0.34,3
5,TV,0.54,3
261,TV,0.83,3
100,Computer,0.8,4
363,Oven,1.69,5
381,Washing Machine,1.47,3
165,Dishwasher,1.88,2
432,Dishwasher,1.04,3
2,Microwave,0.7,4
345,Lights,1.62,5
223,Oven,1.23,5
402,Fridge,0.43,3
141,Oven,1.88,5
304,Computer,1.28,4
70,Heater,3.2,5
355,Heater,2.06,5
467,Heater,2.23,3
102,TV,0.21,2
384,Heater,3.93,3
132,Washing Machine,1.21,1
496,TV,0.66,3
232,Dishwasher,0.83,5
127,TV,1.53,5
154,Washing Machine,0.57,1
430,Oven,0.26,4
215,TV,0.84,4
183,Fridge,0.33,4
334,Washing Machine,1.45,1
8,Air Conditioning,3.24,1
287,Washing Machine,0.23,1
67,Dishwasher,0.8,3
335,Oven,0.72,2
399,Oven,1.95,4
158,Computer,1.67,5
305,Washing Machine,1.13,1
289,Heater,2.86,3
231,Computer,1.65,1
86,Dishwasher,0.99,3
391,Fridge,0.15,2
159,Fridge,0.48,3
5,Heater,3.59,3
59,Air Conditioning,2.08,5
179,Computer,1.42,3
139,Washing Machine,1.47,3
466,Oven,0.68,2
15,Microwave,0.36,1
487,Fridge,0.3,4
124,Lights,0.29,5
179,Computer,1.42,4
198,Oven,0.3,2
175,Heater,2.02,3
467,Dishwasher,0.42,5
472,Fridge,0.43,1
453,Fridge,0.36,5
182,Lights,0.94,4
278,Air Conditioning,2.85,5
38,Dishwasher,1.32,1
375,Computer,0.48,5
9,Microwave,1.61,3
258,Microwave,1.39,3
43,Dishwasher,1.87,2
349,Heater,4.62,3
423,TV,0.91,1
75,Computer,1.22,2
365,TV,0.77,1
126,Lights,0.25,5
228,Fridge,0.35,1
185,Washing Machine,1.08,4
46,Fridge,0.15,5
167,Dishwasher,1.18,2
356,Air Conditioning,3.92,3
142,Computer,0.88,3
124,Lights,0.49,2
23,Air Conditioning,2.47,4
379,TV,0.33,3
494,Computer,1.46,4
154,Fridge,0.5,4
347,Dishwasher,0.21,3
277,Dishwasher,1.94,3
80,Oven,1.57,3
3,Microwave,0.46,5
13,Oven,1.64,5
304,Microwave,1.64,4
147,Dishwasher,0.38,2
469,Dishwasher,0.57,1
18,Dishwasher,0.4,2
106,Dishwasher,1.48,4
235,Computer,1.32,4
246,Dishwasher,1.69,3
408,Lights,2.0,2
432,Microwave,1.58,2
30,Heater,2.94,5
379,Dishwasher,1.22,1
306,Lights,1.34,4
159,Dishwasher,1.3,1
380,Washing Machine,1.93,5
88,Microwave,1.83,5
466,Computer,1.93,3
50,TV,1.85,2
465,Fridge,0.16,5
473,Oven,1.16,1
203,Microwave,0.52,2
310,Lights,1.26,3
205,Fridge,0.45,2
245,Lights,1.34,3
138,Washing Machine,1.4,3
13,Oven,1.23,5
246,Microwave,1.27,1
313,TV,1.43,3
373,TV,1.53,2
320,Heater,3.91,4
201,Heater,3.0,5
346,TV,0.43,3
98,Heater,3.69,2
120,Microwave,0.34,5
60,TV,0.62,5
313,Microwave,1.01,1
301,Microwave,0.92,3
14,Air Conditioning,4.74,3
300,Dishwasher,1.43,5
303,Heater,4.07,5
32,Microwave,0.62,3
250,Computer,1.66,1
148,TV,1.51,4
63,Computer,0.42,3
369,Washing Machine,1.18,2
42,Computer,0.2,1
405,Lights,1.52,3
265,Lights,1.74,2
274,Heater,4.8,5
457,Air Conditioning,3.98,5
321,Air Conditioning,2.75,5
227,Washing Machine,0.5,1
233,Dishwasher,1.03,2
201,Air Conditioning,2.09,5
372,Air Conditioning,3.35,2
232,Air Conditioning,3.44,4
183,Oven,1.05,5
414,Microwave,1.07,5
447,Air Conditioning,4.84,2
298,Lights,1.57,1
488,Lights,0.45,2
100,TV,1.37,2
74,Computer,0.38,5
70,Computer,0.87,1
113,Air Conditioning,3.67,2
253,Dishwasher,1.3,3
400,Lights,0.53,2
279,Washing Machine,1.46,5
272,Lights,1.74,5
180,Air Conditioning,4.48,4
80,Microwave,1.53,1
465,Dishwasher,1.77,2
165,Fridge,0.23,3
34,Dishwasher,0.35,5
325,TV,1.66,3
476,Dishwasher,1.9,4
182,Air Conditioning,2.48,5
4,Oven,0.33,5
152,Air Conditioning,4.95,5
184,Air Conditioning,2.2,4
283,Washing Machine,1.44,4
400,Microwave,1.21,1
302,Lights,1.88,4
248,TV,1.28,5
112,Washing Machine,1.11,2
253,Washing Machine,1.04,2
109,Computer,1.46,1
132,Lights,0.68,4
462,TV,0.47,1
330,Dishwasher,1.47,1
24,Fridge,0.26,3
364,Computer,1.14,3
310,Fridge,0.12,3
210,Lights,1.47,1
379,Fridge,0.4,2
326,Heater,4.14,2
447,Oven,0.22,2
487,Washing Machine,0.36,2
482,Air Conditioning,4.79,3
279,Oven,1.01,4
181,TV,1.84,1
169,TV,0.43,5
209,Washing Machine,1.58,1
412,Air Conditioning,2.73,3
332,Oven,0.95,5
302,Lights,1.8,4
120,Air Conditioning,2.6,2
362,Dishwasher,1.35,2
23,Dishwasher,1.82,5
103,Dishwasher,1.1,1
412,Computer,1.32,1
425,Computer,1.25,3
192,Microwave,0.92,1
445,Dishwasher,0.84,1
195,Air Conditioning,4.71,5
246,Oven,0.71,1
57,Computer,1.58,4
118,Fridge,0.3,3
183,Oven,0.62,2
6,Fridge,0.35,2
28,Computer,0.79,5
63,Microwave,0.93,3
374,Computer,1.44,4
11,Dishwasher,1.63,3
33,Fridge,0.35,5
91,Computer,1.43,1
23,Air Conditioning,4.04,1
440,Fridge,0.31,2
240,Air Conditioning,3.11,4
272,Heater,3.0,4
387,Lights,0.33,5
369,Computer,1.54,2
106,Fridge,0.19,2
102,TV,0.25,2
376,Washing Machine,0.5,2
255,Fridge,0.11,2
439,Microwave,1.47,2
492,Microwave,1.16,3
409,TV,0.35,1
116,Air Conditioning,2.13,2
226,Washing Machine,0.62,3
380,Fridge,0.26,3
228,Heater,3.45,2
408,Fridge,0.22,4
440,Dishwasher,1.71,1
132,TV,1.31,2
389,Microwave,1.28,5
212,TV,0.78,3
360,Air Conditioning,2.24,4
347,Dishwasher,1.28,4
11,Oven,1.33,5
327,Fridge,0.3,4
308,Microwave,1.21,4
126,Air Conditioning,2.14,5
253,Washing Machine,1.66,1
51,Lights,0.26,1
168,Fridge,0.23,2
42,TV,1.04,2
373,Microwave,1.15,1
309,Computer,1.21,1
405,Heater,3.94,4
41,Air Conditioning,3.11,1
217,Air Conditioning,2.2,1
419,TV,1.92,3
102,Lights,1.47,5
34,Lights,0.53,5
445,Lights,0.99,4
191,Dishwasher,1.04,4
25,Lights,0.45,5
365,Fridge,0.28,3
355,Washing Machine,0.22,4
267,Computer,0.92,3
168,Fridge,0.5,5
447,Dishwasher,0.44,2
82,Oven,0.73,4
400,Air Conditioning,3.35,5
443,Dishwasher,1.96,5
190,TV,1.16,3
451,Oven,1.22,2
305,Microwave,0.83,3
325,TV,1.0,4
24,TV,0.59,1
486,Computer,1.41,4
114,Fridge,0.44,4
179,Lights,0.87,3
114,Lights,0.71,5
208,Washing Machine,1.01,2
48,Heater,2.82,5
81,Washing Machine,0.86,3
153,Dishwasher,0.38,1
89,Washing Machine,0.49,5
435,Dishwasher,1.67,4
410,Heater,4.16,2
12,Washing Machine,1.98,2
104,Computer,0.79,5
142,Washing Machine,1.59,1
466,Washing Machine,0.83,2
10,Oven,1.19,1
245,Air Conditioning,4.86,4
250,Dishwasher,1.32,4
275,Oven,0.83,4
427,Dishwasher,1.59,2
127,Dishwasher,0.31,3
341,Washing Machine,0.64,3
407,Fridge,0.47,5
136,Oven,1.92,1
220,Oven,0.48,1
48,TV,1.33,4
235,Oven,1.33,4
285,Oven,0.84,2
105,Oven,1.95,5
141,Washing Machine,1.57,3
130,Computer,0.52,4
76,Washing Machine,1.69,5
267,TV,0.71,2
366,Oven,1.96,2
298,Fridge,0.39,2
428,Washing Machine,0.63,5
459,Microwave,0.44,5
181,TV,1.53,1
316,Oven,0.71,1
164,TV,1.06,5
494,Lights,1.41,4
223,Computer,1.51,4
469,Washing Machine,1.97,3
453,Air Conditioning,3.36,1
231,Microwave,0.66,1
413,Fridge,0.48,4
361,Fridge,0.15,2
451,Lights,1.29,3
272,Air Conditioning,2.64,4
476,Heater,3.85,5
83,Air Conditioning,2.21,2
457,TV,0.58,4
310,Air Conditioning,2.62,3
229,Oven,1.96,3
191,TV,1.86,3
466,Microwave,0.32,3
248,Washing Machine,1.41,4
397,Air Conditioning,3.29,2
197,Microwave,0.76,1
418,Air Conditioning,3.67,5
418,Fridge,0.27,2
440,Computer,1.78,4
87,Heater,4.72,4
470,Oven,1.62,3
207,Dishwasher,1.9,4
211,Dishwasher,1.79,1
42,Heater,2.35,1
14,Air Conditioning,3.07,5
187,Computer,1.38,5
353,Air Conditioning,3.7,1
434,Washing Machine,1.91,4
280,Fridge,0.42,2
480,TV,1.33,2
217,Washing Machine,0.94,5
264,Oven,0.98,4
460,Heater,2.83,5
63,TV,1.96,4
164,Fridge,0.37,5
6,Lights,1.46,2
307,Washing Machine,1.79,4
183,Lights,0.35,5
17,Air Conditioning,3.06,5
344,Lights,1.11,1
42,Dishwasher,1.43,1
445,Lights,1.76,1
198,Heater,3.47,4
242,TV,0.89,1
352,Oven,1.36,5
274,Computer,0.45,5
86,Oven,0.98,1
262,Dishwasher,1.57,1
156,Air Conditioning,4.84,3
289,Oven,0.22,2
458,Heater,4.22,3
223,Lights,1.49,5
348,Lights,1.94,3
295,Lights,1.27,1
179,Fridge,0.37,4
93,TV,0.64,4
147,Heater,3.6,4
382,Fridge,0.44,5
407,TV,0.37,4
119,Air Conditioning,3.35,1
34,Heater,3.41,3
361,Oven,0.47,1
452,Fridge,0.13,4
177,Computer,1.32,1
288,Lights,1.97,4
82,Washing Machine,1.26,3
16,Heater,2.52,2
265,Microwave,0.96,5
35,Heater,4.41,4
131,Computer,1.16,5
225,Computer,1.72,5
482,Computer,1.6,1
467,Computer,1.59,2
169,TV,0.79,5
144,Dishwasher,1.06,4
267,Microwave,1.91,4
73,Oven,1.78,2
7,Computer,1.95,3
342,Washing Machine,0.88,2
458,Computer,0.49,2
27,Lights,1.65,2
367,Lights,1.43,3
275,TV,1.0,3
171,Oven,1.36,3
371,Dishwasher,0.68,4
386,TV,1.75,3
272,Heater,4.37,2
127,TV,1.06,3
499,TV,1.13,5
373,Washing Machine,0.6,1
174,Oven,1.54,2
494,Oven,1.3,3
419,Microwave,0.55,2
19,Computer,0.58,3
152,Heater,2.01,1
137,Computer,1.3,3
155,Dishwasher,1.11,2
49,Fridge,0.19,1
127,Heater,3.15,5
170,Air Conditioning,4.36,4
228,Fridge,0.27,3
411,Computer,1.49,4
265,Heater,3.62,5
345,Dishwasher,0.43,4
404,Lights,0.31,5
383,Fridge,0.11,1
209,Fridge,0.44,1
238,Oven,1.08,1
425,Air Conditioning,3.3,1
291,TV,0.38,1
42,Oven,0.3,4
229,Air Conditioning,2.87,5
470,Heater,3.01,3
314,Heater,3.48,5
191,Fridge,0.3,2
246,Computer,1.2,2
456,Washing Machine,1.06,5
40,Fridge,0.29,4
338,Microwave,0.96,1
230,Fridge,0.22,2
402,Air Conditioning,3.91,1
360,Computer,0.74,2
86,Dishwasher,0.39,5
177,Microwave,1.16,4
472,Fridge,0.42,1
417,Dishwasher,1.59,5
205,Air Conditioning,4.03,4
86,Dishwasher,1.1,5
424,Fridge,0.18,4
107,Dishwasher,0.47,2
88,Air Conditioning,4.2,5
81,Washing Machine,1.65,3
388,TV,1.1,3
121,Microwave,0.24,3
105,Air Conditioning,2.1,2
250,Oven,1.39,2
213,Air Conditioning,4.24,2
358,Oven,0.32,4
268,Oven,0.63,1
33,Fridge,0.39,1
432,Dishwasher,0.33,5
448,Air Conditioning,3.63,5
460,Heater,3.85,1
443,Lights,1.87,2
119,Heater,2.34,5
235,Oven,1.46,5
235,TV,1.99,2
107,Fridge,0.34,5
328,Air Conditioning,3.61,5
423,Air Conditioning,3.68,2
306,Washing Machine,1.08,3
308,Dishwasher,1.47,2
145,Oven,0.91,5
486,Oven,1.32,4
88,Heater,4.13,5
196,Microwave,1.32,4
281,Oven,1.35,2
226,Microwave,0.4,1
437,Fridge,0.42,5
42,Lights,0.32,4
6,Oven,1.79,3
173,Oven,1.68,4
199,Dishwasher,0.48,4
424,Washing Machine,1.96,2
163,Dishwasher,0.9,5
211,Dishwasher,0.83,4
479,Air Conditioning,3.26,1
46,Microwave,0.53,4
20,Microwave,1.82,2
217,Lights,1.36,1
85,Air Conditioning,3.82,4
216,Computer,1.81,4
110,Washing Machine,0.54,2
115,Washing Machine,0.91,5
2,Air Conditioning,2.69,1
4,Air Conditioning,2.33,5
23,Dishwasher,1.15,1
251,Oven,1.8,1
287,TV,1.31,3
104,Heater,3.06,1
369,Computer,0.82,4
440,Oven,1.51,5
11,Oven,1.42,2
425,Heater,4.29,2
483,Lights,0.57,5
461,Oven,1.89,5
496,Computer,1.78,2
249,Washing Machine,1.42,2
249,Dishwasher,0.92,2
490,TV,1.99,2
155,Washing Machine,0.45,2
28,TV,0.49,3
480,Washing Machine,0.88,2
328,Computer,1.71,5
486,TV,1.05,3
469,Dishwasher,1.92,4
192,Microwave,0.43,2
156,Computer,0.36,5
427,Dishwasher,0.94,5
116,Dishwasher,1.6,3
425,Computer,0.3,2
458,Oven,1.43,1
358,Washing Machine,0.42,5
491,Air Conditioning,2.86,2
279,Oven,1.16,4
21,Fridge,0.13,2
451,Lights,0.92,1
194,TV,1.38,2
77,Oven,1.79,1
396,Air Conditioning,3.39,1
53,Computer,0.99,1
434,Washing Machine,1.18,3
483,Lights,1.13,4
130,Heater,4.52,3
49,Air Conditioning,4.52,2
358,Dishwasher,0.48,2
428,Lights,1.3,2
418,Lights,0.62,5
481,Oven,1.39,5
100,Lights,1.41,3
61,Washing Machine,0.5,2
193,Oven,1.52,2
280,TV,1.21,4
468,Oven,1.18,1
344,Dishwasher,1.9,1
438,Air Conditioning,3.39,5
164,Oven,0.59,2
141,Oven,0.49,4
201,Air Conditioning,4.37,5
385,Computer,0.66,1
162,Air Conditioning,3.8,3
103,TV,1.63,5
143,Fridge,0.14,2
129,Fridge,0.41,3
29,Oven,1.48,2
118,Microwave,0.35,3
116,Computer,1.6,1
284,Microwave,1.23,5
295,Heater,4.95,1
390,TV,1.44,5
212,TV,0.54,1
115,TV,1.58,5
16,Microwave,0.26,3
71,Air Conditioning,4.18,1
127,Oven,0.49,4
67,Heater,2.86,2
425,Heater,3.7,3
344,Oven,1.48,4
220,TV,1.09,2
254,Lights,0.46,2
442,Fridge,0.49,3
495,Lights,0.58,2
318,Fridge,0.18,5
391,TV,1.48,3
360,Heater,4.98,5
435,Fridge,0.24,5
34,Lights,1.85,5
76,Fridge,0.33,4
66,TV,0.94,1
217,Microwave,0.63,5
35,Air Conditioning,4.38,3
110,Computer,0.76,4
294,Heater,2.0,4
417,TV,0.29,4
311,Washing Machine,0.4,4
408,TV,1.65,1
479,TV,1.83,4
31,TV,1.1,1
449,Oven,0.62,3
213,Heater,4.41,2
269,Heater,3.84,4
445,Dishwasher,0.21,5
91,Lights,0.53,2
254,Oven,1.25,5
135,Microwave,1.66,4
418,Computer,1.93,3
49,Lights,0.78,2
161,Dishwasher,1.91,1
486,Fridge,0.41,1
94,Dishwasher,1.02,1
137,Fridge,0.19,2
12,Fridge,0.19,1
357,Lights,0.66,1
419,Microwave,0.37,1
147,Oven,1.86,4
61,Oven,0.23,1
117,Lights,1.93,5
150,TV,1.24,5
239,Washing Machine,0.37,2
471,Oven,0.74,1
355,Washing Machine,1.56,5
363,Computer,1.92,2
267,Washing Machine,0.55,5
240,Oven,0.47,4
481,Air Conditioning,3.59,2
20,Fridge,0.23,5
432,Heater,4.24,3
140,Dishwasher,0.42,3
187,Oven,0.25,5
359,Air Conditioning,4.46,4
74,Lights,1.12,3
403,Lights,1.28,3
73,Dishwasher,0.42,3
250,Lights,1.33,5
234,Fridge,0.17,5
413,Computer,1.86,3
161,Lights,0.59,1
307,Oven,0.4,2
345,Heater,3.19,5
172,Heater,3.49,2
85,Washing Machine,0.72,4
389,TV,1.83,1
497,TV,1.8,2
12,Air Conditioning,3.7,5
176,Heater,3.7,2
261,Lights,1.68,3
228,Fridge,0.22,2
268,Washing Machine,0.81,3
44,TV,1.11,3
9,Computer,0.35,3
266,Computer,1.92,5
341,Lights,1.53,4
493,Dishwasher,0.47,1
304,Air Conditioning,4.27,3
210,Dishwasher,0.63,3
34,TV,0.97,1
171,Heater,3.02,2
240,Fridge,0.31,5
355,Lights,1.1,4
276,Lights,1.57,3
69,Fridge,0.41,4
65,Oven,0.47,5
103,Washing Machine,0.27,3
188,Computer,0.68,4
109,Washing Machine,0.31,1
471,Oven,1.4,3
335,Air Conditioning,2.78,2
105,Washing Machine,0.79,3
203,Oven,1.03,5
290,Heater,2.77,1
226,TV,1.58,1
237,Washing Machine,0.49,1
381,Microwave,1.71,1
492,Air Conditioning,2.32,5
345,Dishwasher,0.46,3
402,Computer,0.88,2
12,Microwave,1.28,5
96,Lights,1.93,4
219,Oven,1.34,4
291,Microwave,1.93,4
249,Lights,1.31,1
319,Washing Machine,1.11,1
355,Heater,2.23,1
486,Lights,1.1,3
432,Computer,1.83,5
338,TV,0.23,2
168,Fridge,0.36,2
108,Fridge,0.31,3
245,Microwave,1.47,2
494,Dishwasher,1.0,2
431,Air Conditioning,4.31,5
18,Washing Machine,0.47,1
282,Dishwasher,0.61,3
473,Air Conditioning,2.72,3
201,Computer,0.51,2
381,Washing Machine,1.46,3
59,TV,0.31,5
319,Washing Machine,1.76,2
72,TV,1.92,4
462,TV,1.93,1
430,Air Conditioning,2.31,4
279,Oven,1.81,3
334,Oven,1.47,3
103,Microwave,1.7,3
314,Oven,1.22,2
89,Fridge,0.19,1
3,Microwave,1.33,4
71,Computer,0.22,3
351,Oven,1.38,5
267,Lights,0.4,5
269,Lights,1.42,4
389,Fridge,0.21,4
170,Microwave,1.71,1
388,Oven,0.69,2
309,Heater,3.14,3
78,Air Conditioning,4.09,1
460,Heater,3.89,5
425,Oven,0.61,3
2,Lights,1.31,3
104,Computer,1.98,2
470,TV,0.49,2
43,Fridge,0.34,3
133,Microwave,1.0,5
229,Washing Machine,1.78,5
119,Washing Machine,0.63,1
256,Heater,4.73,1
500,Heater,3.1,2
76,Heater,2.18,1
7,Dishwasher,1.17,4
308,Air Conditioning,2.15,3
415,Dishwasher,1.89,5
106,Washing Machine,1.69,3
344,Heater,3.64,4
338,Washing Machine,1.18,2
209,Heater,4.44,5
341,TV,0.31,4
429,TV,1.72,2
388,Dishwasher,0.51,5
418,Dishwasher,0.5,4
40,Fridge,0.18,4
396,Washing Machine,0.43,1
88,Heater,4.59,5
446,Air Conditioning,3.64,2
310,Fridge,0.18,2
306,Lights,0.45,3
164,Lights,0.47,5
483,Heater,2.26,5
15,Microwave,0.58,5
471,Microwave,0.8,5
84,Washing Machine,1.08,3
353,Washing Machine,1.62,4
224,Heater,2.29,2
475,Microwave,1.64,5
188,Computer,1.58,1
254,Lights,1.22,1
299,Air Conditioning,4.6,2
278,Computer,0.77,5
214,Dishwasher,1.48,4
355,Heater,2.98,4
254,Microwave,1.69,5
304,Lights,0.51,4
86,Fridge,0.25,4
69,Fridge,0.14,4
470,Microwave,1.51,4
213,Air Conditioning,4.67,2
255,Oven,1.6,3
25,Washing Machine,0.26,3
24,Dishwasher,0.56,3
347,Oven,1.41,1
180,Dishwasher,1.06,4
113,Air Conditioning,4.69,2
129,Computer,1.07,2
343,Heater,4.2,4
479,Microwave,0.44,5
315,Lights,0.8,1
7,Air Conditioning,4.75,5
184,Washing Machine,0.34,4
60,Oven,0.32,1
79,Dishwasher,0.58,1
416,Heater,2.89,1
185,Lights,1.22,1
162,Oven,1.84,4
441,Washing Machine,1.92,4
329,Lights,0.75,2
272,Lights,0.28,5
30,Washing Machine,0.24,4
385,Microwave,1.84,5
356,Lights,0.5,4
297,Dishwasher,1.36,1
104,Microwave,0.51,3
240,Washing Machine,1.14,5
301,TV,1.15,5
455,Computer,1.92,3
335,Fridge,0.32,5
155,Computer,0.73,1
234,Microwave,0.63,2
326,Microwave,0.28,3
304,Computer,1.11,1
261,Oven,1.37,2
452,Oven,0.35,2
173,Dishwasher,0.75,2
326,Oven,1.01,3
50,Computer,1.22,2
168,Fridge,0.21,3
322,Air Conditioning,3.01,2
111,Air Conditioning,4.9,4
107,Oven,0.36,2
317,Lights,1.0,1
232,Washing Machine,1.06,1
442,Microwave,0.92,2
60,Air Conditioning,2.13,1
267,TV,1.21,3
424,TV,0.26,5
128,Lights,0.99,4
388,Dishwasher,1.42,1
477,Computer,0.96,1
57,Lights,0.44,4
474,Oven,0.63,3
222,TV,1.47,5
60,Fridge,0.31,1
466,Lights,1.41,2
148,Oven,0.36,5
223,Fridge,0.22,1
442,Lights,0.46,3
270,Heater,2.46,5
222,Washing Machine,0.72,1
223,Lights,0.48,5
186,Lights,0.9,4
408,Heater,2.55,5
108,Washing Machine,0.65,1
258,Lights,1.97,1
370,Oven,1.5,3
337,Dishwasher,1.75,3
362,Fridge,0.18,3
78,Computer,0.24,5
191,Heater,3.98,2
201,Dishwasher,0.28,3
314,Heater,2.17,4
476,Dishwasher,1.81,2
321,TV,1.44,2
326,Lights,0.54,3
443,Computer,1.66,2
447,Lights,0.3,3
138,Oven,0.22,3
232,Heater,3.37,4
290,Washing Machine,0.87,4
408,Washing Machine,0.72,1
445,TV,0.75,1
430,Dishwasher,1.32,3
482,Heater,4.12,5
55,Fridge,0.18,1
52,Oven,1.19,1
25,TV,0.59,2
294,Washing Machine,1.28,1
446,TV,0.24,2
134,Oven,0.44,3
205,Computer,1.88,1
243,Dishwasher,0.99,5
332,Washing Machine,1.49,1
217,Oven,1.21,4
191,Computer,0.21,1
69,TV,0.87,1
357,Washing Machine,1.84,2
381,Fridge,0.27,2
136,Air Conditioning,4.39,1
251,Computer,0.48,2
447,Dishwasher,1.95,1
476,Fridge,0.27,2
87,Microwave,1.01,4
220,Air Conditioning,4.51,4
17,Air Conditioning,2.5,1
384,Heater,2.45,4
84,Lights,0.99,1
36,Fridge,0.18,5
252,Heater,4.89,3
327,Fridge,0.48,3
17,TV,1.79,4
112,Computer,0.72,1
391,Computer,1.56,5
134,Heater,2.51,4
347,Computer,1.27,3
466,Computer,0.95,2
483,Computer,1.06,2
137,Microwave,1.57,2
339,Heater,3.1,4
409,Washing Machine,1.04,3
5,Oven,1.12,1
486,Washing Machine,0.36,1
64,Oven,1.91,4
398,Lights,0.72,5
106,TV,1.13,2
183,Lights,1.3,5
55,TV,0.93,4
350,Oven,0.52,3
133,TV,1.39,4
452,TV,0.83,5
41,Air Conditioning,3.15,1
204,Microwave,0.49,1
162,TV,0.25,4
26,Fridge,0.49,3
306,Lights,0.76,2
383,Fridge,0.12,2
333,Heater,2.99,5
268,Microwave,1.93,3
342,Heater,4.05,3
199,Dishwasher,1.96,2
236,Computer,1.36,3
358,Lights,0.76,2
145,Fridge,0.22,3
146,Oven,1.67,1
98,Microwave,1.46,1
253,Computer,1.88,1
144,Computer,1.67,1
8,Oven,0.4,3
430,Dishwasher,0.79,5
444,Fridge,0.34,3
256,Computer,1.42,1
451,Computer,0.71,5
399,Lights,0.69,3
366,Heater,3.1,2
